8,6,4
8,12,6
6,12,4
8,18,4
6,22,4
8,10,6
6,8,4
6,16,4
6,12,4
10,12,8
14,14,6
8,14,6
6,14,4
8,14,10
6,14,4
8,8,8
8,22,6
10,8,6
6,14,6
14,24,6
12,16,8
12,12,10
8,12,8
8,16,6
6,12,6
8,12,6
10,10,6
8,10,6
6,8,4
8,10,6
8,14,8
6,8,4
6,12,6
6,8,4
8,14,6
12,10,6
6,8,4
12,14,4
8,14,6
8,18,6
12,14,4
12,12,10
8,14,6
10,18,6
12,14,6
6,10,4
6,10,4
8,12,4
10,16,6
6,8,4
10,18,8
10,18,6
8,8,8
10,8,8
6,8,8
16,10,10
6,12,6
8,10,6
10,20,6
8,16,6
6,8,6
8,10,8
8,16,6
6,10,4
10,20,8
12,12,6
6,8,6
12,10,6
8,14,6
8,20,6
10,14,8
8,16,6
8,10,6
8,14,6
14,14,8
6,16,6
8,10,6
16,10,10
12,16,6
8,20,6
8,6,4
8,8,6
8,8,6
8,10,6
10,16,8
12,20,6
8,10,8
10,10,6
8,10,6
8,14,4
6,6,4
12,14,6
6,14,6
6,18,6
10,10,4
10,16,8
4,14,4
8,10,6
6,18,4
10,18,6
6,12,4
12,18,6
6,6,4
8,10,4
6,12,4
8,16,6
8,10,8
8,12,6
14,18,8
6,10,6
8,18,6
6,8,6
14,20,10
8,14,6
6,10,4
8,14,6
6,8,4
8,20,6
6,12,4
6,18,6
10,12,8
16,18,8
6,12,6
6,14,4
10,20,6
8,12,10
10,16,8
6,14,4
6,14,6
6,12,4
6,12,6
18,18,12
6,18,6
6,8,4
8,8,8
8,10,6
8,10,6
6,14,4
10,22,6
12,14,6
8,12,6
8,22,6
12,10,10
4,6,4
8,12,6
6,8,4
6,14,6
6,8,6
10,14,8
8,12,6
8,18,6
6,12,4
14,20,6
8,10,8
8,16,6
12,18,6
12,22,6
8,14,6
8,14,6
10,12,8
8,16,6
8,10,8
8,10,8
6,22,6
12,14,10
8,18,4
10,10,8
6,18,6
10,8,6
8,16,6
8,14,4
6,12,6
14,16,10
10,12,8
8,16,6
8,14,4
6,14,4
16,18,8
10,8,4
6,6,4
6,8,6
6,18,6
6,12,8
6,12,4
8,18,6
12,12,8
8,10,6
6,8,4
8,16,6
8,18,6
6,14,8
10,12,10
8,20,10
6,10,4
8,14,6
6,14,6
6,10,6
8,16,6
10,14,4
6,8,4
8,14,6
10,8,6
8,12,6
8,16,6
8,10,10
8,14,8
8,10,6
12,14,8
6,8,4
6,8,6
12,14,4
10,14,6
8,8,6
6,14,4
14,12,12
8,8,6
6,12,6
8,16,6
6,8,4
6,8,6
6,12,4
6,14,6
14,12,6
10,14,6
14,12,10
10,8,6
8,16,6
12,16,8
8,8,6
6,16,4
6,10,4
6,14,4
10,14,6
8,18,6
6,16,4
8,18,6
8,8,6
8,18,6
6,8,4
6,8,4
10,12,6
8,12,8
10,12,6
10,20,8
8,16,4
10,12,4
8,10,6
10,22,10
8,16,6
6,8,4
8,16,6
6,6,4
6,10,6
10,16,8
6,8,4
10,20,8
10,12,4
6,8,6
10,12,8
6,14,4
10,12,6
10,8,8
12,16,6
6,22,6
8,16,8
8,12,6
8,14,6
6,14,4
8,12,6
10,12,6
6,14,6
6,12,4
6,8,6
8,14,4
8,6,4
