6,8,6
6,14,6
8,12,6
10,8,6
8,12,6
6,6,6
6,18,6
8,8,8
8,10,6
14,10,6
8,20,8
6,8,6
8,24,6
6,6,6
12,16,10
6,14,6
10,22,8
8,14,6
8,10,8
6,10,6
8,12,6
8,8,6
12,12,8
8,10,6
8,14,8
6,6,6
8,8,8
6,10,6
6,12,6
12,14,10
8,24,8
8,14,8
12,16,8
8,22,8
12,18,6
6,10,6
6,6,4
6,8,4
12,20,6
12,12,12
8,10,8
8,16,6
16,16,14
6,8,6
6,18,6
6,8,6
8,10,8
8,10,8
8,10,10
8,10,8
14,18,14
8,12,8
8,10,6
8,10,6
12,10,10
8,8,8
6,10,6
6,10,8
8,8,6
6,18,4
10,10,6
8,10,6
12,14,6
8,12,6
8,18,10
8,8,6
8,16,6
8,8,8
12,10,10
8,8,8
8,20,6
8,12,6
14,26,8
8,8,6
10,14,6
6,8,6
8,16,6
8,8,6
8,12,6
12,12,12
10,10,8
6,10,6
14,14,8
8,8,8
8,12,6
10,10,6
10,18,8
8,8,4
8,24,6
6,12,6
6,12,6
10,22,8
8,18,6
8,12,6
8,8,8
6,10,8
8,8,8
12,20,6
6,8,8
8,18,6
12,20,6
16,18,6
12,10,10
6,22,6
6,8,6
12,12,8
6,6,6
8,8,8
6,8,6
10,14,4
8,12,8
8,12,6
12,18,8
10,14,6
10,12,4
10,12,8
8,12,8
8,8,8
8,8,8
10,16,8
8,10,8
16,16,16
8,12,6
8,22,6
8,12,8
6,22,6
6,8,4
6,20,6
8,24,6
8,10,8
8,16,6
16,16,8
6,6,6
16,12,8
8,12,6
6,6,6
8,12,6
4,8,4
8,20,6
8,10,8
10,10,10
14,14,10
10,8,8
8,8,8
8,12,6
8,8,4
4,8,4
8,10,6
6,8,6
8,16,6
6,10,6
6,8,6
8,8,8
6,10,4
8,10,4
8,10,6
6,6,6
16,16,8
6,6,6
8,12,4
6,8,4
8,12,6
6,8,6
10,10,10
8,8,8
8,12,10
8,10,4
6,6,6
6,6,4
14,18,6
8,10,6
10,10,10
10,22,8
6,12,6
10,12,8
6,12,8
6,6,6
8,12,6
