110,62
116,80
140,76
120,76
134,90
144,86
134,72
134,74
124,82
114,76
110,62
118,76
150,72
122,72
110,72
120,74
164,88
130,86
124,82
118,76
118,68
128,72
146,78
130,86
152,96
122,70
126,70
106,80
110,70
148,82
122,82
138,84
110,78
148,88
140,70
110,88
148,94
132,72
116,84
114,78
156,98
144,76
128,88
128,68
132,70
146,76
104,78
132,94
104,88
138,80
120,80
118,68
112,66
144,78
124,98
128,82
136,84
124,78
136,96
140,88
138,76
142,84
122,82
140,78
130,82
138,80
136,88
120,92
136,88
126,92
128,76
128,82
140,104
130,72
146,74
116,82
138,92
136,76
148,76
132,80
138,68
116,84
106,76
128,92
120,72
136,80
102,62
136,72
116,72
116,72
154,102
126,92
128,74
148,86
134,66
134,98
126,90
118,72
120,70
134,82
