8,8,10
8,8,6
6,6,10
8,8,10
6,6,6
8,8,8
8,8,8
8,8,10
8,8,10
8,8,8
10,10,8
8,8,8
8,8,10
8,8,8
6,6,10
10,10,10
8,8,8
8,8,10
8,8,8
6,6,8
8,8,6
6,6,8
6,6,8
8,8,10
8,8,10
6,6,6
10,10,8
6,6,6
8,8,10
8,8,14
8,8,6
8,8,6
6,6,8
8,8,8
8,8,6
8,8,24
8,8,6
8,8,8
4,4,6
8,8,6
8,8,6
6,6,8
6,6,8
8,8,10
4,4,8
10,10,10
6,6,8
6,6,8
8,8,6
6,6,6
8,8,8
8,8,8
8,8,8
8,8,8
4,4,6
8,8,10
6,6,8
8,8,8
8,8,8
8,8,8
8,8,14
6,6,6
8,8,6
6,6,6
6,6,8
8,8,10
6,6,6
8,8,10
8,8,8
8,8,8
4,4,6
8,8,6
8,8,12
6,6,8
6,6,8
6,6,6
6,6,8
8,8,8
6,6,14
6,6,8
8,8,20
10,10,12
10,10,10
6,6,6
6,6,8
8,8,10
8,8,8
8,8,8
8,8,10
8,8,8
8,8,10
6,6,8
8,8,8
8,8,14
8,8,8
6,6,6
6,6,8
8,8,8
8,8,14
8,8,14
10,10,10
8,8,8
6,6,6
6,6,8
8,8,10
8,8,14
8,8,8
6,6,6
8,8,8
8,8,12
8,8,10
8,8,8
8,8,6
8,8,10
6,6,8
8,8,6
6,6,6
6,6,6
6,6,8
6,6,6
6,6,6
8,8,6
8,8,10
8,8,14
8,8,6
6,6,8
6,6,8
6,6,8
8,8,10
8,8,6
6,6,8
4,4,6
8,8,18
10,10,8
8,8,8
6,6,8
8,8,10
6,6,6
6,6,6
6,6,6
6,6,6
8,8,10
6,6,10
8,8,8
8,8,10
8,8,8
6,6,6
6,6,8
8,8,8
8,8,8
8,8,8
8,8,18
6,6,8
6,6,8
8,8,6
8,8,6
6,6,6
4,4,8
8,8,6
6,6,12
8,8,8
6,6,8
6,6,6
6,6,10
6,6,8
6,6,8
6,6,10
8,8,6
8,8,6
6,6,6
8,8,8
6,6,8
8,8,8
8,8,8
6,6,6
6,6,6
8,8,10
6,6,8
6,6,8
8,8,6
6,6,6
6,6,6
6,6,8
8,8,8
6,6,6
6,6,12
8,8,10
8,8,6
8,8,6
8,8,8
6,6,6
8,8,10
8,8,8
6,6,6
8,8,6
8,8,6
6,6,6
6,6,10
8,8,10
8,8,10
8,8,6
6,6,6
6,6,6
8,8,14
6,6,6
6,6,6
6,6,8
8,8,8
6,6,8
8,8,12
6,6,6
8,8,10
6,6,6
6,6,8
6,6,10
8,8,8
8,8,10
8,8,12
6,6,8
8,8,8
8,8,10
6,6,6
8,8,6
8,8,8
6,6,6
6,6,8
8,8,12
6,6,8
6,6,8
6,6,8
8,8,8
6,6,6
8,8,8
8,8,8
8,8,10
6,6,8
6,6,8
6,6,8
8,8,6
8,8,6
6,6,6
6,6,6
8,8,8
6,6,8
6,6,8
6,6,14
6,6,6
8,8,10
6,6,6
8,8,8
8,8,8
6,6,6
10,10,14
6,6,6
6,6,8
6,6,8
6,6,8
6,6,8
10,10,8
8,8,6
8,8,12
8,8,8
8,8,8
8,8,12
6,6,6
8,8,8
6,6,8
8,8,8
8,8,8
6,6,10
8,8,8
6,6,6
8,8,8
6,6,4
8,8,6
6,6,6
6,6,8
6,6,6
6,6,8
8,8,8
6,6,8
6,6,8
6,6,6
8,8,10
8,8,8
6,6,10
6,6,6
8,8,6
6,6,6
8,8,8
6,6,6
8,8,10
8,8,8
4,4,6
10,10,8
8,8,8
8,8,6
8,8,8
6,6,10
8,8,10
6,6,6
6,6,6
6,6,8
8,8,8
8,8,8
6,6,8
8,8,8
6,6,14
8,8,14
6,6,10
6,6,4
8,8,8
6,6,8
6,6,6
6,6,8
8,8,14
6,6,8
8,8,10
10,10,12
8,8,8
6,6,8
8,8,8
8,8,6
10,10,8
10,10,14
8,8,18
10,10,8
8,8,6
6,6,10
6,6,10
6,6,8
10,10,10
8,8,8
8,8,6
6,6,8
8,8,6
8,8,6
6,6,6
8,8,10
8,8,8
8,8,8
8,8,12
8,8,6
6,6,8
6,6,6
8,8,6
8,8,6
8,8,8
6,6,8
6,6,8
6,6,8
8,8,6
8,8,12
8,8,6
8,8,6
8,8,8
8,8,10
8,8,8
8,8,8
8,8,6
6,6,10
8,8,8
8,8,12
8,8,10
8,8,6
8,8,12
6,6,6
8,8,8
6,6,8
6,6,6
8,8,10
8,8,8
6,6,8
6,6,8
8,8,8
6,6,8
6,6,6
8,8,10
6,6,8
10,10,10
6,6,8
6,6,8
4,4,6
8,8,10
8,8,8
8,8,12
8,8,10
6,6,8
8,8,10
8,8,10
8,8,8
6,6,6
6,6,8
6,6,10
8,8,6
6,6,6
6,6,10
8,8,8
6,6,8
8,8,8
6,6,6
8,8,10
4,4,8
8,8,10
8,8,8
6,6,8
8,8,8
8,8,6
8,8,10
6,6,6
8,8,14
8,8,12
4,4,8
6,6,8
6,6,8
8,8,12
8,8,8
8,8,10
6,6,6
6,6,6
8,8,8
8,8,8
10,10,10
8,8,6
6,6,8
8,8,6
8,8,8
8,8,6
6,6,10
8,8,10
6,6,6
6,6,8
8,8,8
6,6,8
6,6,8
8,8,8
8,8,10
10,10,10
8,8,6
6,6,8
4,4,6
8,8,12
8,8,8
8,8,8
6,6,8
8,8,14
8,8,6
8,8,12
6,6,8
8,8,8
8,8,8
6,6,12
8,8,14
6,6,8
8,8,8
10,10,12
8,8,16
6,6,6
8,8,6
8,8,8
8,8,8
4,4,8
8,8,6
4,4,6
10,10,8
6,6,4
8,8,8
8,8,8
8,8,6
8,8,6
8,8,8
8,8,10
8,8,8
4,4,6
6,6,8
6,6,6
8,8,6
6,6,8
6,6,6
6,6,8
6,6,8
6,6,6
6,6,8
8,8,14
8,8,14
8,8,6
8,8,8
8,8,8
8,8,16
6,6,6
8,8,14
8,8,10
10,10,14
6,6,8
8,8,10
8,8,8
8,8,8
6,6,8
8,8,8
6,6,8
6,6,8
