60,60
56,56
56,56
60,60
54,54
60,60
56,56
50,50
52,52
64,64
56,56
60,60
56,56
58,58
52,52
60,60
58,58
48,48
50,50
52,52
52,52
58,58
58,58
54,54
60,60
60,60
60,60
52,52
56,56
52,52
56,56
48,48
66,66
58,58
56,56
58,58
52,52
64,64
60,60
60,60
60,60
52,52
52,52
58,58
52,52
58,58
54,54
60,60
62,62
58,58
58,58
52,52
56,56
52,52
52,52
58,58
58,58
60,60
60,60
60,60
68,68
52,52
64,64
56,56
50,50
64,64
54,54
48,48
58,58
58,58
66,66
58,58
56,56
56,56
52,52
48,48
68,68
64,64
72,72
62,62
54,54
50,50
74,74
68,68
66,66
58,58
54,54
58,58
54,54
54,54
58,58
58,58
54,54
76,76
56,56
56,56
54,54
54,54
58,58
52,52
