56,48
66,58
68,56
56,58
64,52
62,52
58,54
48,44
60,52
60,56
54,48
56,44
68,54
64,54
64,52
66,54
68,58
68,58
62,54
68,58
52,44
64,56
72,66
68,54
64,54
54,50
58,50
58,52
58,52
58,48
50,44
60,60
52,50
56,48
60,50
62,58
62,50
54,50
50,44
52,50
60,52
62,48
56,52
56,48
58,56
52,50
58,54
58,54
56,48
54,48
64,52
48,48
52,48
58,54
54,48
58,54
62,52
56,52
58,50
54,48
54,48
60,50
52,46
50,46
54,52
64,56
60,48
54,50
54,54
56,54
58,50
62,50
60,54
64,52
50,48
62,56
62,58
64,52
56,54
62,52
66,54
54,54
60,52
54,48
64,52
54,46
64,56
72,64
56,50
56,48
52,48
56,50
64,52
58,52
70,56
64,60
78,58
58,48
58,54
64,54
